url_len,hostname_len,special_chars,https,digits_url,digits_hostname,status
66,25,8,1,0.09090909090909091,0.0,1
77,38,8,1,0.0,0.0,1
19,20,5,0,0.0,0.0,1
166,18,22,0,0.37349397590361444,0.0,1
41,21,10,0,0.07317073170731707,0.0,0
49,49,6,0,0.0,0.0,0
44,44,10,0,0.022727272727272728,0.022727272727272728,1
38,31,7,1,0.0,0.0,1
48,23,10,0,0.020833333333333332,0.0,1
74,25,11,0,0.0945945945945946,0.0,0
43,24,10,1,0.0,0.0,0
118,50,17,0,0.22033898305084745,0.0,1
117,50,18,0,0.1623931623931624,0.0,1
56,24,10,0,0.0,0.0,0
32,32,6,0,0.0,0.0,0
83,23,18,1,0.04819277108433735,0.0,0
45,27,7,1,0.0,0.0,0
77,34,14,0,0.14285714285714285,0.0,1
27,28,5,0,0.0,0.0,0
66,24,12,1,0.09090909090909091,0.0,1
69,27,11,1,0.0,0.0,0
67,26,12,1,0.08955223880597014,0.0,0
111,23,21,1,0.06306306306306306,0.0,0
57,28,8,0,0.03508771929824561,0.0,1
75,27,11,1,0.0,0.0,0
25,25,6,1,0.0,0.0,0
32,32,6,1,0.09375,0.09375,1
42,18,10,0,0.07142857142857142,0.0,0
29,29,6,1,0.0,0.0,0
55,33,11,0,0.0,0.0,0
84,28,12,0,0.0,0.0,0
62,19,13,0,0.04838709677419355,0.0,0
31,31,6,0,0.0,0.0,0
94,21,15,1,0.0,0.0,1
52,31,10,1,0.038461538461538464,0.0,1
36,36,6,0,0.027777777777777776,0.027777777777777776,1
28,29,5,0,0.07142857142857142,0.06896551724137931,0
114,19,12,1,0.06140350877192982,0.0,1
32,32,6,0,0.0,0.0,1
43,15,7,0,0.0,0.0,1
93,40,15,1,0.06451612903225806,0.0,0
42,26,8,0,0.0,0.0,1
154,49,19,1,0.05194805194805195,0.0,1
46,23,9,0,0.0,0.0,0
123,32,25,1,0.08130081300813008,0.0625,1
124,55,19,1,0.1935483870967742,0.0,1
42,19,10,0,0.0,0.0,0
23,23,6,0,0.0,0.0,0
127,59,18,1,0.1889763779527559,0.0,1
22,23,4,0,0.0,0.0,0
36,22,7,0,0.0,0.0,0
29,29,6,1,0.0,0.0,0
31,31,6,1,0.0,0.0,0
63,35,10,0,0.0,0.0,0
37,37,8,0,0.02702702702702703,0.02702702702702703,1
39,22,7,0,0.0,0.0,0
78,37,13,0,0.01282051282051282,0.02702702702702703,1
24,24,6,0,0.0,0.0,0
29,25,6,0,0.0,0.0,1
35,35,6,0,0.0,0.0,0
96,16,17,1,0.11458333333333333,0.0,1
60,32,10,0,0.16666666666666666,0.0,1
35,35,6,0,0.0,0.0,0
23,23,6,1,0.08695652173913043,0.08695652173913043,0
44,34,7,1,0.18181818181818182,0.23529411764705882,1
40,40,8,1,0.0,0.0,1
39,39,7,1,0.0,0.0,1
62,21,14,0,0.25806451612903225,0.47619047619047616,1
31,26,6,1,0.0,0.0,1
84,23,13,1,0.023809523809523808,0.0,0
40,40,6,0,0.0,0.0,0
51,51,10,1,0.29411764705882354,0.29411764705882354,1
96,22,12,0,0.19791666666666666,0.0,1
74,32,10,1,0.0,0.0,0
91,30,15,1,0.0,0.0,1
38,38,6,0,0.0,0.0,0
190,21,31,1,0.20526315789473684,0.0,1
38,38,9,0,0.0,0.0,1
95,34,16,0,0.0,0.0,1
116,24,21,1,0.05172413793103448,0.0,0
57,25,10,1,0.017543859649122806,0.0,1
83,21,14,0,0.0,0.0,1
115,33,21,1,0.02608695652173913,0.0,0
22,22,6,0,0.0,0.0,0
67,45,9,1,0.0,0.0,0
26,19,5,1,0.038461538461538464,0.0,1
75,28,14,1,0.16,0.0,0
28,17,6,1,0.21428571428571427,0.0,1
79,39,11,0,0.02531645569620253,0.0,0
35,26,7,0,0.0,0.0,1
74,28,12,0,0.0,0.0,0
56,47,11,0,0.10714285714285714,0.1276595744680851,1
31,32,6,0,0.0,0.0,0
36,37,5,0,0.027777777777777776,0.02702702702702703,1
58,35,9,0,0.0,0.0,0
49,19,11,0,0.0,0.0,0
21,21,6,1,0.0,0.0,0
27,27,6,1,0.1111111111111111,0.1111111111111111,0
29,29,6,1,0.0,0.0,0
33,34,5,0,0.12121212121212122,0.11764705882352941,1
59,17,9,0,0.0,0.0,0
28,18,6,0,0.0,0.0,0
130,15,25,1,0.12307692307692308,0.0,1
33,34,5,1,0.0,0.0,0
43,25,9,0,0.0,0.0,0
28,28,6,0,0.0,0.0,1
26,26,6,1,0.0,0.0,0
94,22,11,0,0.22340425531914893,0.0,1
42,42,9,0,0.0,0.0,1
52,23,9,0,0.0,0.0,0
56,37,7,0,0.0,0.0,0
29,22,6,0,0.034482758620689655,0.0,1
24,24,6,0,0.0,0.0,0
84,55,9,0,0.11904761904761904,0.0,1
51,24,10,0,0.0,0.0,1
37,28,7,0,0.0,0.0,1
38,29,7,1,0.0,0.0,0
60,34,8,0,0.0,0.0,0
52,25,9,1,0.0,0.0,1
40,41,7,1,0.125,0.12195121951219512,1
95,21,16,1,0.0,0.0,0
73,27,13,1,0.1095890410958904,0.0,0
42,37,10,0,0.023809523809523808,0.02702702702702703,1
77,26,12,1,0.03896103896103896,0.0,0
22,23,4,0,0.0,0.0,0
126,58,18,0,0.16666666666666666,0.0,1
21,14,6,0,0.047619047619047616,0.07142857142857142,0
35,35,6,1,0.0,0.0,1
125,47,11,1,0.0,0.0,1
35,35,6,0,0.0,0.0,0
41,41,6,0,0.0,0.0,1
96,36,14,1,0.010416666666666666,0.027777777777777776,1
63,41,12,0,0.047619047619047616,0.07317073170731707,1
55,28,9,0,0.0,0.0,0
39,30,8,0,0.0,0.0,1
48,31,10,0,0.0,0.0,1
37,25,7,1,0.0,0.0,0
86,27,14,0,0.023255813953488372,0.0,1
29,29,7,0,0.0,0.0,0
26,26,7,1,0.0,0.0,1
57,37,11,1,0.0,0.0,1
47,24,8,0,0.0,0.0,1
133,103,18,0,0.03759398496240601,0.04854368932038835,1
38,38,6,1,0.07894736842105263,0.07894736842105263,1
49,30,8,1,0.0,0.0,0
54,43,7,0,0.018518518518518517,0.023255813953488372,0
48,29,8,1,0.125,0.0,0
44,34,8,0,0.0,0.0,0
75,16,13,0,0.0,0.0,1
34,35,5,0,0.029411764705882353,0.02857142857142857,1
25,25,5,0,0.0,0.0,1
115,27,15,0,0.14782608695652175,0.0,1
28,28,6,1,0.0,0.0,0
114,24,16,1,0.043859649122807015,0.0,1
58,19,11,0,0.0,0.0,0
29,30,5,1,0.0,0.0,0
24,24,6,1,0.0,0.0,0
57,30,9,0,0.0,0.0,0
23,23,6,0,0.0,0.0,0
23,23,6,0,0.0,0.0,0
211,27,20,1,0.4597156398104265,0.037037037037037035,1
44,44,9,1,0.0,0.0,1
47,20,11,0,0.23404255319148937,0.0,1
50,31,9,0,0.0,0.0,1
31,27,7,0,0.0,0.0,0
30,31,5,0,0.1,0.0967741935483871,1
29,20,6,0,0.10344827586206896,0.15,1
119,25,18,0,0.0,0.0,1
59,34,8,0,0.0,0.0,0
48,29,8,0,0.0,0.0,1
40,32,7,0,0.0,0.0,1
56,23,11,0,0.0,0.0,1
55,27,9,0,0.18181818181818182,0.0,1
45,33,9,0,0.0,0.0,1
37,25,8,0,0.05405405405405406,0.04,0
415,24,8,0,0.12530120481927712,0.041666666666666664,1
31,31,6,1,0.0,0.0,0
42,42,7,0,0.0,0.0,0
87,42,14,1,0.06896551724137931,0.0,0
28,28,6,1,0.0,0.0,1
49,36,9,0,0.0,0.0,1
19,19,7,0,0.0,0.0,1
17,17,5,0,0.0,0.0,0
54,24,11,0,0.0,0.0,0
64,20,12,1,0.125,0.0,1
73,27,10,0,0.0273972602739726,0.07407407407407407,0
35,21,9,0,0.08571428571428572,0.0,1
47,32,7,0,0.0,0.0,1
66,44,11,1,0.030303030303030304,0.045454545454545456,1
59,27,12,1,0.0,0.0,0
60,41,10,0,0.1,0.0,0
46,24,7,1,0.0,0.0,0
50,41,9,0,0.0,0.0,1
41,25,8,0,0.0,0.0,0
42,42,8,1,0.0,0.0,1
32,32,6,0,0.0,0.0,0
27,28,5,0,0.0,0.0,1
19,19,6,0,0.0,0.0,0
54,32,9,0,0.0,0.0,0
36,36,6,1,0.0,0.0,0
52,34,7,0,0.0,0.0,0
31,31,7,1,0.0,0.0,0
47,23,8,0,0.0,0.0,1
54,22,6,0,0.3888888888888889,0.0,1
32,23,6,1,0.0,0.0,1
76,27,12,0,0.0,0.0,0
105,38,14,1,0.09523809523809523,0.0,1
105,24,14,1,0.0380952380952381,0.0,1
29,29,6,0,0.0,0.0,0
56,34,8,0,0.0,0.0,0
29,29,6,1,0.0,0.0,1
25,25,6,0,0.0,0.0,0
54,26,10,0,0.07407407407407407,0.0,0
40,20,8,0,0.025,0.0,0
50,33,10,0,0.06,0.0,1
74,26,12,0,0.0,0.0,1
24,24,6,0,0.0,0.0,0
64,31,10,0,0.0,0.0,0
123,55,18,1,0.22764227642276422,0.0,1
22,22,6,1,0.0,0.0,0
30,30,6,0,0.0,0.0,0
70,27,11,0,0.08571428571428572,0.0,0
39,33,6,0,0.0,0.0,0
74,23,15,1,0.05405405405405406,0.0,0
22,16,5,1,0.09090909090909091,0.0,1
67,20,16,1,0.16417910447761194,0.1,0
73,34,10,0,0.0,0.0,0
35,19,8,0,0.0,0.0,0
23,23,7,0,0.0,0.0,0
43,24,8,1,0.023255813953488372,0.0,0
60,28,12,0,0.13333333333333333,0.0,1
81,28,13,0,0.0,0.0,1
125,47,11,1,0.0,0.0,1
124,55,19,1,0.1935483870967742,0.0,1
43,24,8,1,0.06976744186046512,0.0,0
24,24,6,0,0.0,0.0,0
53,26,10,0,0.07547169811320754,0.0,0
53,48,10,0,0.0,0.0,1
107,25,21,0,0.0,0.0,1
44,25,6,1,0.0,0.0,0
45,32,8,0,0.0,0.0,1
263,222,21,1,0.17870722433460076,0.1891891891891892,1
87,32,9,0,0.12643678160919541,0.0,1
26,26,6,1,0.0,0.0,0
38,21,6,1,0.0,0.0,1
79,28,14,0,0.0,0.0,1
53,24,9,0,0.0,0.0,0
31,31,7,1,0.0,0.0,0
48,29,8,1,0.125,0.0,0
238,31,28,0,0.19327731092436976,0.0,1
29,19,7,0,0.0,0.0,0
30,30,7,1,0.0,0.0,0
29,29,6,1,0.0,0.0,0
44,25,10,0,0.0,0.0,1
70,25,10,1,0.02857142857142857,0.0,1
44,44,7,0,0.0,0.0,1
29,30,5,0,0.0,0.0,0
33,30,6,0,0.0,0.0,0
64,27,14,1,0.140625,0.0,0
56,23,13,0,0.0,0.0,0
35,36,6,0,0.0,0.0,0
62,25,11,0,0.0,0.0,0
24,24,6,0,0.0,0.0,0
68,30,12,0,0.058823529411764705,0.0,0
65,24,12,1,0.12307692307692308,0.0,0
26,26,6,1,0.0,0.0,0
126,59,19,1,0.12698412698412698,0.0,1
35,36,6,0,0.0,0.0,0
17,17,5,1,0.0,0.0,0
48,29,7,1,0.0,0.0,0
98,19,6,0,0.11224489795918367,0.0,1
49,26,9,0,0.0,0.0,0
39,22,8,0,0.0,0.0,1
24,24,6,1,0.0,0.0,0
25,20,5,1,0.0,0.0,1
34,35,6,0,0.0,0.0,1
57,48,11,0,0.05263157894736842,0.0625,1
234,33,20,0,0.36324786324786323,0.0,1
17,18,4,0,0.0,0.0,0
78,25,15,1,0.10256410256410256,0.0,0
52,31,8,1,0.0,0.0,0
127,59,18,1,0.14173228346456693,0.0,1
21,21,6,0,0.0,0.0,0
42,27,7,0,0.0,0.0,0
45,22,9,0,0.17777777777777778,0.0,0
34,23,7,0,0.0,0.0,0
135,58,21,0,0.14814814814814814,0.0,1
57,16,10,1,0.07017543859649122,0.0625,1
102,15,19,0,0.16666666666666666,0.0,1
27,24,7,0,0.0,0.0,1
56,34,9,0,0.0,0.0,0
113,29,19,0,0.0,0.0,1
73,53,12,1,0.0,0.0,1
43,29,6,0,0.0,0.0,1
56,26,10,0,0.0,0.0,1
118,50,17,0,0.1271186440677966,0.0,1
89,28,13,1,0.02247191011235955,0.0,0
177,29,23,0,0.24293785310734464,0.0,1
81,28,10,0,0.0,0.0,1
66,26,10,0,0.07575757575757576,0.0,0
69,22,11,0,0.0,0.0,0
68,27,10,0,0.014705882352941176,0.0,1
34,26,8,0,0.029411764705882353,0.0,1
127,59,18,1,0.15748031496062992,0.0,1
68,31,9,0,0.1323529411764706,0.0,1
77,31,7,0,0.2727272727272727,0.0,1
23,24,5,0,0.0,0.0,1
128,59,19,1,0.15625,0.0,1
33,34,5,0,0.030303030303030304,0.029411764705882353,1
28,28,6,1,0.0,0.0,0
41,41,10,0,0.024390243902439025,0.024390243902439025,1
29,29,6,0,0.0,0.0,0
28,29,5,0,0.0,0.0,1
46,16,9,0,0.0,0.0,1
51,23,12,0,0.0,0.0,1
93,30,13,1,0.0,0.0,0
30,30,6,0,0.0,0.0,0
46,33,8,0,0.0,0.0,1
47,47,10,1,0.0,0.0,1
38,27,8,1,0.0,0.0,1
88,29,14,1,0.0,0.0,0
50,29,9,1,0.12,0.0,1
56,29,9,0,0.017857142857142856,0.034482758620689655,0
60,27,10,0,0.0,0.0,0
27,23,7,0,0.07407407407407407,0.043478260869565216,1
123,55,18,1,0.14634146341463414,0.0,1
47,31,10,1,0.0,0.0,1
25,25,6,1,0.0,0.0,0
54,26,7,1,0.07407407407407407,0.0,1
71,28,15,0,0.028169014084507043,0.0,1
126,69,15,0,0.3253968253968254,0.3188405797101449,1
140,18,22,0,0.0,0.0,0
21,22,5,0,0.0,0.0,0
112,32,19,0,0.11607142857142858,0.0,0
66,36,9,0,0.0,0.0,0
84,38,14,0,0.09523809523809523,0.0,0
68,50,9,0,0.14705882352941177,0.0,1
64,27,9,0,0.078125,0.0,1
81,42,14,1,0.07407407407407407,0.0,0
45,28,5,0,0.0,0.0,1
48,32,8,0,0.041666666666666664,0.0625,1
27,27,6,0,0.0,0.0,0
264,27,16,1,0.24242424242424243,0.0,1
22,23,5,1,0.0,0.0,0
33,30,8,1,0.0,0.0,0
50,30,7,0,0.0,0.0,0
41,25,9,0,0.0,0.0,1
76,58,10,0,0.19736842105263158,0.0,1
199,22,33,1,0.19597989949748743,0.0,1
22,22,7,0,0.045454545454545456,0.045454545454545456,1
24,24,6,1,0.0,0.0,0
32,22,6,1,0.0,0.0,1
43,27,11,0,0.046511627906976744,0.0,1
20,20,5,0,0.0,0.0,1
110,23,19,0,0.1,0.0,0
65,30,12,0,0.0,0.0,0
42,42,9,0,0.0,0.0,1
58,23,10,0,0.10344827586206896,0.0,1
15,12,5,0,0.13333333333333333,0.08333333333333333,1
32,23,7,1,0.125,0.0,0
38,23,8,1,0.2631578947368421,0.2608695652173913,1
126,21,26,0,0.1111111111111111,0.0,0
53,44,10,1,0.0,0.0,1
49,34,7,0,0.0,0.0,1
173,23,30,1,0.14450867052023122,0.0,1
34,27,8,1,0.0,0.0,0
29,29,6,1,0.0,0.0,0
67,23,10,0,0.0,0.0,1
24,24,6,1,0.0,0.0,0
299,39,54,0,0.17391304347826086,0.0,1
133,22,23,1,0.03759398496240601,0.0,1
71,35,12,1,0.028169014084507043,0.0,1
47,21,11,0,0.0,0.0,0
39,25,8,1,0.0,0.0,0
68,31,7,1,0.23529411764705882,0.0,1
35,35,6,1,0.0,0.0,0
97,29,16,0,0.07216494845360824,0.0,0
32,32,7,1,0.0,0.0,0
50,30,8,0,0.0,0.0,0
109,23,20,1,0.07339449541284404,0.0,0
30,30,5,0,0.0,0.0,0
34,29,7,0,0.17647058823529413,0.20689655172413793,1
47,28,9,0,0.0,0.0,0
28,28,6,0,0.0,0.0,0
76,29,12,1,0.02631578947368421,0.0,0
38,21,8,0,0.0,0.0,1
50,24,8,0,0.02,0.0,1
34,34,6,0,0.058823529411764705,0.058823529411764705,1
32,32,6,0,0.0,0.0,1
66,29,10,0,0.0,0.0,0
65,18,12,0,0.09230769230769231,0.05555555555555555,1
45,22,8,1,0.1111111111111111,0.0,1
41,33,6,0,0.0,0.0,0
45,27,9,1,0.0,0.0,0
22,23,5,0,0.0,0.0,0
28,28,6,0,0.0,0.0,0
118,51,18,1,0.2033898305084746,0.0,1
60,23,11,0,0.0,0.0,1
80,22,12,1,0.275,0.0,1
26,26,6,0,0.0,0.0,0
160,28,27,0,0.2625,0.0,1
35,35,7,1,0.0,0.0,1
91,27,14,0,0.0,0.0,0
64,26,11,0,0.0,0.0,1
26,26,6,1,0.0,0.0,0
32,33,5,0,0.0,0.0,0
97,34,15,1,0.0,0.0,0
51,27,8,0,0.0,0.0,0
34,34,6,0,0.0,0.0,0
52,43,8,0,0.057692307692307696,0.06976744186046512,1
135,33,24,0,0.17777777777777778,0.0,1
57,29,9,0,0.17543859649122806,0.0,1
64,21,12,0,0.0,0.0,1
110,25,11,1,0.12727272727272726,0.0,1
51,34,8,0,0.0,0.0,1
37,37,6,1,0.0,0.0,0
35,27,7,1,0.0,0.0,1
236,23,22,0,0.3728813559322034,0.0,1
69,51,9,1,0.14492753623188406,0.0,1
85,24,15,1,0.10588235294117647,0.0,0
74,34,10,0,0.0,0.0,0
21,14,5,0,0.14285714285714285,0.0,1
25,25,6,0,0.0,0.0,0
54,26,10,0,0.0,0.0,1
64,20,9,0,0.0,0.0,0
71,31,10,0,0.014084507042253521,0.0,1
36,36,6,0,0.0,0.0,0
34,35,5,0,0.0,0.0,0
19,19,6,0,0.15789473684210525,0.15789473684210525,1
127,59,18,1,0.14173228346456693,0.0,1
74,29,14,0,0.0,0.0,0
61,26,11,0,0.06557377049180328,0.0,0
113,24,16,1,0.05309734513274336,0.0,1
55,45,11,0,0.10909090909090909,0.13333333333333333,1
203,18,15,1,0.39408866995073893,0.0,1
28,28,7,1,0.0,0.0,0
43,29,7,0,0.06976744186046512,0.0,1
30,31,5,0,0.0,0.0,0
88,34,12,0,0.0,0.0,0
39,39,8,0,0.0,0.0,1
51,28,10,0,0.0,0.0,1
31,24,7,0,0.0,0.0,0
50,22,12,0,0.22,0.5,1
29,29,6,1,0.06896551724137931,0.06896551724137931,1
33,23,6,1,0.12121212121212122,0.08695652173913043,1
85,19,11,1,0.17647058823529413,0.0,1
73,20,14,0,0.1095890410958904,0.0,0
40,33,6,0,0.0,0.0,0
26,27,5,0,0.0,0.0,0
41,30,7,0,0.0,0.0,1
42,21,11,0,0.0,0.0,1
39,39,6,1,0.0,0.0,0
37,25,8,0,0.0,0.0,1
28,20,5,1,0.03571428571428571,0.0,1
31,32,5,0,0.0,0.0,1
56,31,9,1,0.0,0.0,1
49,33,7,0,0.08163265306122448,0.0,0
60,52,10,0,0.0,0.0,1
42,22,9,0,0.11904761904761904,0.0,0
43,24,7,0,0.0,0.0,1
41,26,7,1,0.0,0.0,0
34,35,7,0,0.23529411764705882,0.22857142857142856,1
68,20,11,0,0.0,0.0,1
27,27,6,1,0.0,0.0,0
37,37,6,0,0.08108108108108109,0.08108108108108109,1
25,15,6,1,0.0,0.0,1
150,43,19,1,0.03333333333333333,0.0,1
26,26,6,1,0.0,0.0,0
105,25,17,1,0.14285714285714285,0.0,0
36,37,5,0,0.0,0.0,1
24,24,6,1,0.0,0.0,0
18,18,5,0,0.0,0.0,0
132,58,20,0,0.09090909090909091,0.0,1
98,29,13,0,0.0,0.0,0
31,32,5,0,0.0,0.0,1
123,55,18,1,0.10569105691056911,0.0,1
35,22,7,0,0.0,0.0,1
25,25,6,1,0.0,0.0,0
50,29,9,1,0.0,0.0,0
57,23,12,0,0.21052631578947367,0.5217391304347826,1
52,31,11,1,0.038461538461538464,0.0,0
52,23,10,1,0.057692307692307696,0.0,1
37,25,8,1,0.16216216216216217,0.0,0
69,29,9,0,0.0,0.0,1
63,27,12,0,0.06349206349206349,0.0,0
80,20,18,0,0.125,0.45,1
60,37,15,0,0.0,0.0,1
122,25,23,1,0.04918032786885246,0.0,1
21,21,6,1,0.0,0.0,0
38,39,5,0,0.0,0.0,1
128,23,21,0,0.03125,0.0,1
41,25,7,1,0.0,0.0,0
35,35,6,0,0.0,0.0,0
32,32,6,0,0.0,0.0,1
60,36,10,0,0.0,0.0,1
36,36,7,0,0.0,0.0,1
81,27,10,0,0.2839506172839506,0.0,1
41,25,8,1,0.0,0.0,0
33,23,6,1,0.06060606060606061,0.043478260869565216,1
40,40,6,0,0.0,0.0,1
38,38,6,1,0.0,0.0,0
51,33,8,1,0.0,0.0,0
92,22,16,0,0.2717391304347826,0.0,0
58,36,11,0,0.0,0.0,1
29,26,7,1,0.0,0.0,0
38,29,9,0,0.10526315789473684,0.13793103448275862,1
68,49,11,0,0.2647058823529412,0.0,1
62,30,11,0,0.0967741935483871,0.0,0
41,41,6,0,0.0,0.0,0
45,26,10,0,0.0,0.0,0
30,22,7,1,0.0,0.0,0
35,35,6,1,0.0,0.0,0
40,17,9,0,0.0,0.0,1
26,26,7,0,0.0,0.0,0
63,25,10,0,0.07936507936507936,0.0,0
24,13,5,0,0.125,0.0,1
100,24,16,0,0.07,0.0,1
52,25,9,1,0.0,0.0,0
47,26,8,0,0.0,0.0,0
30,30,6,1,0.0,0.0,0
49,33,7,0,0.0,0.0,0
40,34,8,0,0.0,0.0,1
34,14,8,0,0.029411764705882353,0.0,1
39,29,8,1,0.1794871794871795,0.2413793103448276,1
27,27,7,1,0.0,0.0,0
52,22,8,1,0.019230769230769232,0.045454545454545456,1
93,29,18,0,0.010752688172043012,0.0,1
61,26,10,0,0.0,0.0,0
25,25,6,0,0.0,0.0,0
27,27,6,0,0.0,0.0,0
21,21,6,1,0.0,0.0,0
55,38,7,0,0.0,0.0,0
76,58,10,0,0.11842105263157894,0.0,1
53,29,9,0,0.03773584905660377,0.0,1
32,32,6,0,0.0,0.0,0
30,30,6,1,0.0,0.0,1
49,17,10,0,0.0,0.0,1
73,23,15,1,0.0547945205479452,0.0,0
33,33,6,1,0.0,0.0,0
48,38,10,0,0.08333333333333333,0.10526315789473684,1
44,28,8,0,0.0,0.0,1
49,27,8,0,0.08163265306122448,0.0,1
45,45,9,0,0.24444444444444444,0.24444444444444444,1
52,23,9,0,0.0,0.0,0
31,26,7,0,0.0,0.0,0
142,24,27,0,0.056338028169014086,0.0,0
90,19,16,0,0.0,0.0,1
28,28,6,1,0.0,0.0,0
44,27,8,0,0.0,0.0,0
89,29,14,0,0.011235955056179775,0.0,1
126,47,11,1,0.0,0.0,1
106,37,19,0,0.10377358490566038,0.0,0
43,27,8,1,0.0,0.0,1
56,29,12,0,0.0,0.0,0
44,21,8,0,0.0,0.0,0
50,39,7,0,0.0,0.0,1
63,29,11,0,0.047619047619047616,0.0,1
23,23,6,1,0.0,0.0,1
46,30,8,0,0.0,0.0,1
37,38,5,0,0.0,0.0,0
78,23,15,0,0.0,0.0,0
22,23,5,0,0.0,0.0,0
33,34,7,0,0.0,0.0,1
50,22,10,0,0.0,0.0,0
21,15,5,1,0.047619047619047616,0.0,1
50,33,9,0,0.02,0.0,1
56,47,10,0,0.07142857142857142,0.0851063829787234,1
57,20,12,0,0.10526315789473684,0.0,0
77,36,8,1,0.33766233766233766,0.0,1
76,29,14,0,0.07894736842105263,0.0,0
52,31,10,0,0.19230769230769232,0.1935483870967742,1
92,23,17,0,0.0,0.0,0
22,22,6,1,0.0,0.0,0
82,25,17,0,0.012195121951219513,0.0,0
22,22,7,1,0.0,0.0,0
59,25,10,0,0.06779661016949153,0.0,1
50,27,7,0,0.0,0.0,0
62,35,8,0,0.0,0.0,1
263,33,13,0,0.10646387832699619,0.0,1
15,15,5,1,0.0,0.0,0
60,34,9,0,0.0,0.0,0
54,31,9,0,0.018518518518518517,0.0,1
196,21,17,0,0.3979591836734694,0.47619047619047616,1
56,32,9,0,0.0,0.0,0
33,24,6,0,0.0,0.0,1
46,31,8,1,0.021739130434782608,0.0,1
71,30,12,1,0.0,0.0,0
30,30,6,1,0.0,0.0,0
33,24,6,0,0.0,0.0,1
33,33,6,0,0.0,0.0,1
43,22,9,0,0.13953488372093023,0.0,0
40,26,7,0,0.0,0.0,0
57,22,11,0,0.19298245614035087,0.5,1
87,26,13,1,0.0,0.0,0
43,24,9,1,0.06976744186046512,0.0,0
31,32,6,1,0.12903225806451613,0.125,0
77,31,7,0,0.2987012987012987,0.0,1
47,26,9,0,0.06382978723404255,0.0,0
36,37,5,0,0.027777777777777776,0.02702702702702703,1
62,23,13,0,0.016129032258064516,0.0,1
47,28,8,0,0.0,0.0,0
38,25,7,0,0.0,0.0,0
87,26,16,1,0.09195402298850575,0.0,0
25,19,5,1,0.16,0.0,1
38,39,5,0,0.0,0.0,1
58,26,10,0,0.06896551724137931,0.0,0
23,23,6,0,0.0,0.0,0
15,12,5,0,0.06666666666666667,0.08333333333333333,1
26,26,6,0,0.0,0.0,0
45,35,7,0,0.022222222222222223,0.02857142857142857,1
46,25,10,0,0.0,0.0,0
22,22,6,1,0.0,0.0,0
33,29,10,1,0.0,0.0,0
42,26,7,0,0.0,0.0,0
62,23,10,0,0.0,0.0,1
26,26,6,0,0.0,0.0,0
181,27,24,0,0.3425414364640884,0.0,1
28,28,6,1,0.0,0.0,0
78,23,13,0,0.11538461538461539,0.0,1
22,22,5,1,0.0,0.0,0
26,26,6,1,0.0,0.0,0
127,59,18,1,0.1889763779527559,0.0,1
46,29,8,1,0.0,0.0,1
45,25,9,0,0.0,0.0,0
19,19,6,1,0.0,0.0,0
51,26,8,1,0.0,0.0,0
27,27,6,1,0.037037037037037035,0.037037037037037035,1
73,22,13,0,0.0,0.0,1
60,30,9,0,0.03333333333333333,0.0,0
44,35,9,0,0.0,0.0,0
164,39,24,1,0.20121951219512196,0.0,1
29,29,6,0,0.0,0.0,0
68,25,11,0,0.0,0.0,1
43,44,5,0,0.023255813953488372,0.022727272727272728,1
47,47,10,0,0.0851063829787234,0.0851063829787234,1
64,39,11,0,0.03125,0.05128205128205128,1
113,95,19,0,0.2831858407079646,0.24210526315789474,1
37,37,6,0,0.0,0.0,1
43,27,7,1,0.046511627906976744,0.0,1
22,22,6,1,0.0,0.0,0
62,34,10,0,0.0,0.0,0
65,39,11,0,0.046153846153846156,0.07692307692307693,1
32,33,5,0,0.0,0.0,0
58,27,11,0,0.0,0.0,1
23,23,5,1,0.0,0.0,0
55,17,15,0,0.0,0.0,1
21,21,6,0,0.0,0.0,1
50,33,9,0,0.02,0.030303030303030304,1
44,29,8,0,0.022727272727272728,0.0,1
76,30,14,0,0.039473684210526314,0.0,0
46,46,9,0,0.06521739130434782,0.06521739130434782,1
40,19,8,0,0.0,0.0,1
64,25,10,1,0.109375,0.0,0
35,32,8,1,0.0,0.0,0
24,24,6,0,0.16666666666666666,0.16666666666666666,1
276,39,22,0,0.36231884057971014,0.0,1
24,25,6,0,0.0,0.0,0
56,19,12,0,0.0,0.0,1
49,26,7,0,0.061224489795918366,0.0,1
27,27,7,0,0.0,0.0,0
51,25,9,0,0.0,0.0,0
28,28,6,0,0.0,0.0,0
92,31,18,1,0.08695652173913043,0.0,0
71,23,12,0,0.0,0.0,0
36,26,7,0,0.0,0.0,0
25,25,6,1,0.0,0.0,0
42,26,7,0,0.0,0.0,0
54,26,10,1,0.0,0.0,0
41,32,9,0,0.04878048780487805,0.0625,1
41,29,10,0,0.0,0.0,1
26,26,6,1,0.0,0.0,0
27,27,7,1,0.0,0.0,1
46,29,7,0,0.043478260869565216,0.0,0
58,29,12,0,0.034482758620689655,0.06896551724137931,1
118,50,17,0,0.1864406779661017,0.0,1
36,36,7,0,0.0,0.0,0
44,28,8,1,0.022727272727272728,0.0,1
92,23,13,0,0.18478260869565216,0.0,1
42,27,8,0,0.0,0.0,1
38,34,7,0,0.0,0.0,1
185,25,21,0,0.25405405405405407,0.12,1
47,26,7,0,0.0,0.0,0
36,28,7,0,0.0,0.0,1
76,24,14,0,0.0,0.0,1
43,43,9,0,0.0,0.0,1
